,Objem,Materiál nádoby,KU - městská část,KU - městský obvod,KU - ulice,KU - číslo orientační,Název stanoviště,Číslo stanoviště,Typ odpadu,Kód nádoby,Počet nádob,Rajón,T1,T2,T3,T4,Provozovna,lat,long,hash
471,240 l,Plast,Karlova Ves,Bratislava 4,Líščie údolie,148,87285 - Líščie údolie /148,87285.0,BRO,205.0,1,BR1,0.0,4.0,0.0,0.0,M1,48.1586236,17.0567608,8530230456
472,240 l,Plast,Karlova Ves,Bratislava 4,Líščie údolie,152,87289 - Líščie údolie /152,87289.0,BRO,205.0,1,BR1,0.0,4.0,0.0,0.0,M1,48.1586236,17.0567608,7056661228
473,240 l,Plast,Karlova Ves,Bratislava 4,Líščie údolie,156,87291 - Líščie údolie /156,87291.0,BRO,205.0,1,BR1,0.0,4.0,0.0,0.0,M1,48.1586236,17.0567608,3733695789
474,240 l,Plast,Karlova Ves,Bratislava 4,Líščie údolie,170,51127 - Líščie údolie 0/170,51127.0,BRO,205.0,1,BR1,0.0,4.0,0.0,0.0,M1,48.1586236,17.0567608,9613323497
475,120 l,Plast,Karlova Ves,Bratislava 4,Líščie údolie,178,87299 - Líščie údolie /178,87299.0,BRO,204.0,1,BR1,0.0,4.0,0.0,0.0,M1,48.1586236,17.0567608,2763793333
476,120 l,Plast,Karlova Ves,Bratislava 4,Na Riviére,7,817787 - Na Riviere /7,817787.0,BRO,204.0,1,BR1,0.0,4.0,0.0,0.0,M1,48.1483336,17.0616206,3013508163
477,240 l,Plast,Karlova Ves,Bratislava 4,Na Riviére,32,88781 - Na Riviere /32,88781.0,BRO,205.0,1,BR1,0.0,4.0,0.0,0.0,M1,48.1483336,17.0616206,3709730094
478,120 l,Plast,Karlova Ves,Bratislava 4,Na Sitine,5,814209 - Na Sitine /5,814209.0,BRO,204.0,1,BR5m,0.0,4.0,0.0,0.0,M1,48.1625173,17.0603239,7088521401
479,240 l,Plast,Karlova Ves,Bratislava 4,Na Sitine,6,88789 - Na Sitine /6,88789.0,BRO,205.0,1,BR5m,0.0,4.0,0.0,0.0,M1,48.1625173,17.0603239,648574510
480,240 l,Plast,Karlova Ves,Bratislava 4,Na Sitine,10,819249 - Na sitine /10,819249.0,BRO,205.0,1,BR5m,0.0,4.0,0.0,0.0,M1,48.1625173,17.0603239,9161609068
481,240 l,Plast,Karlova Ves,Bratislava 4,Na Sitine,12,814254 - Na Sitine /12,814254.0,BRO,205.0,1,BR5m,0.0,4.0,0.0,0.0,M1,48.1625173,17.0603239,1161123425
482,240 l,Plast,Karlova Ves,Bratislava 4,Pod lesom,10,810561 - Pod lesom /,810561.0,BRO,205.0,1,BR5m,0.0,4.0,0.0,0.0,M1,48.163041,17.0606965,8043288992
483,240 l,Plast,Karlova Ves,Bratislava 4,Pod lesom,11,810555 - Pod lesom /11,810555.0,BRO,205.0,1,BR5m,0.0,4.0,0.0,0.0,M1,48.163041,17.0606965,8537146098
484,240 l,Plast,Karlova Ves,Bratislava 4,Pod lesom,12,810560 - Pod lesom /12,810560.0,BRO,205.0,1,BR5m,0.0,4.0,0.0,0.0,M1,48.163041,17.0606965,486382964
485,240 l,Plast,Karlova Ves,Bratislava 4,Pod lesom,13,810556 - Pod lesom /13,810556.0,BRO,205.0,1,BR5m,0.0,4.0,0.0,0.0,M1,48.163041,17.0606965,5390341203
486,240 l,Plast,Karlova Ves,Bratislava 4,Pod lesom,15,810559 - Pod lesom /15,810559.0,BRO,205.0,1,BR5m,0.0,4.0,0.0,0.0,M1,48.163041,17.0606965,404839494
487,240 l,Plast,Karlova Ves,Bratislava 4,Pod Rovnicami,44,810656 - Pod Rovnicami /44,810656.0,BRO,205.0,1,BR1,0.0,4.0,0.0,0.0,M1,48.1579001,17.0565108,8885414736
488,120 l,Plast,Karlova Ves,Bratislava 4,Púpavová,59,581495 - Púpavová /59,581495.0,BRO,204.0,1,BR1,0.0,4.0,0.0,0.0,M1,48.1644629,17.0501689,8710011716
489,240 l,Plast,Karlova Ves,Bratislava 4,Sološnická,2,813916 - Sološnická /2,813916.0,BRO,205.0,1,BR1,0.0,4.0,0.0,0.0,M1,48.1640836,17.0424812,4892919299
490,120 l,Plast,Karlova Ves,Bratislava 4,Sološnická,7,813923 - Sološnická /7,813923.0,BRO,204.0,1,BR1,0.0,4.0,0.0,0.0,M1,48.1640836,17.0424812,3855289214
496,240 l,Plast,Devín,Bratislava 4,Avarská,2/A,8384 - Avarská /,8384.0,BRO,205.0,1,BR1,5.0,0.0,0.0,0.0,M1,48.1750361,16.9809267,3069337720
497,120 l,Plast,Devín,Bratislava 4,Brigádnická,26,81383 - Brigádnická /26,81383.0,BRO,204.0,1,BR1,5.0,0.0,0.0,0.0,M1,48.17576940000001,16.9822035,1538418211
498,240 l,Plast,Devín,Bratislava 4,Brigádnická,32,81387 - Brigádnická /32,81387.0,BRO,205.0,1,BR1,5.0,0.0,0.0,0.0,M1,48.17576940000001,16.9822035,3924645585
499,120 l,Plast,Devín,Bratislava 4,Brigádnická,40,81395 - Brigádnická /40,81395.0,BRO,204.0,1,BR1,5.0,0.0,0.0,0.0,M1,48.17576940000001,16.9822035,6579413187
500,240 l,Plast,Devín,Bratislava 4,Brigádnická,41,81396 - Brigádnická /41,81396.0,BRO,205.0,1,BR1,5.0,0.0,0.0,0.0,M1,48.17576940000001,16.9822035,8555652600
501,240 l,Plast,Devín,Bratislava 4,Brigádnická,56,81402 - Brigádnická /56,81402.0,BRO,205.0,1,BR1,5.0,0.0,0.0,0.0,M1,48.17576940000001,16.9822035,8671137281
502,240 l,Plast,Devín,Bratislava 4,Brigádnická,58,81403 - Brigádnická /58,81403.0,BRO,205.0,1,BR1,5.0,0.0,0.0,0.0,M1,48.17576940000001,16.9822035,2971099233
503,240 l,Plast,Devín,Bratislava 4,Brigádnická,"34/A,",81390 - Brigádnická /34,81390.0,BRO,205.0,1,BR1,5.0,0.0,0.0,0.0,M1,48.17576940000001,16.9822035,3009722082
504,240 l,Plast,Devín,Bratislava 4,Gronárska,7,83110 - Gronárska /7,83110.0,BRO,205.0,1,BR5m,5.0,0.0,0.0,0.0,M1,48.1656572,17.0003444,7394396067
505,240 l,Plast,Devín,Bratislava 4,Hradná,4,83562 - Hradná /4,83562.0,BRO,205.0,1,BR1,5.0,0.0,0.0,0.0,M1,0.0,0.0,1240074296
506,120 l,Plast,Devín,Bratislava 4,Hradná,2/A,83561 - Hradná /2,83561.0,BRO,204.0,1,BR1,5.0,0.0,0.0,0.0,M1,0.0,0.0,7852673836
507,120 l,Plast,Devín,Bratislava 4,Kavyľová,28,"818378 - Kavyľová /3786, 28",818378.0,BRO,204.0,1,BR1,5.0,0.0,0.0,0.0,M1,48.174932,16.9922162,9963014933
508,240 l,Plast,Devín,Bratislava 4,Kozičova,3,86242 - Kozičova /3,86242.0,BRO,205.0,1,BR5m,5.0,0.0,0.0,0.0,M1,48.1723483,16.9832509,7431339890
509,240 l,Plast,Devín,Bratislava 4,Kozičova,27/A,86259 - Kozičova /27A,86259.0,BRO,205.0,1,BR5m,5.0,0.0,0.0,0.0,M1,48.1723483,16.9832509,990379347
510,240 l,Plast,Devín,Bratislava 4,Kremeľská,10,86499 - Kremeľská /10,86499.0,BRO,205.0,1,BR1,5.0,0.0,0.0,0.0,M1,48.1815117,16.9793974,3603239975
